Run	Assay_Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center_Name	Collection_date	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	geo_loc_name_country	geo_loc_name_continent_or_ocean	geo_loc_name	Altitude/Depth	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample_Name	SRA Study	BioSampleModel	lat_lon	Library Name	env_biome	env_feature	env_material	Investigation_type	project_name	Host	sample_title	Description	env_type
SRR16123792	WGS	299	6337194064	PRJNA719719	SAMN21873442	4055286311	EAST CHINA NORMAL UNIVERSITY	20/08/2019	public	fastq,sra	ncbi,s3,gs	ncbi.public,s3.us-east-1,gs.US	SRX12409216	China	Asia	China:Guangzhou		Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2021-10-02T00:00:00Z	S2	SRP313434	MIMS.me,MIGS/MIMS/MIMARKS.air	23.80 N 113.17 E	a11									air
SRR14288962	WGS	302	6800547740	PRJNA702522	SAMN18335557	2096068429	UNIVERSITY OF MICHIGAN	21/08/2019	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX10646898	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-20T00:00:00Z	SC37_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.73539193 N 83.29849188 W	1581-PDU-23						not applicable			freshwater
SRR14288963	WGS	302	7692632486	PRJNA702522	SAMN18335556	2374435653	UNIVERSITY OF MICHIGAN	21/08/2019	public	fastq,sra	gs,s3	s3.us-east-1,gs.US	SRX10646897	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-20T00:00:00Z	SC39_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.73074727 N 83.29734035 W	1581-PDU-22						not applicable			freshwater
SRR14308731	WGS	302	7678568044	PRJNA702522	SAMN18335555	2369930281	UNIVERSITY OF MICHIGAN	21/08/2019	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX10664115	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC39_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.73074727 N 83.29734035 W	1581-PDU-21						not applicable			freshwater
SRR14308736	WGS	302	7260475016	PRJNA702522	SAMN18335560	2237820516	UNIVERSITY OF MICHIGAN	21/08/2019	public	fastq,sra	gs,s3	s3.us-east-1,gs.US	SRX10664110	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC35_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.73542873 N 83.30516856 W	1581-PDU-26						not applicable			freshwater
SRR14332029	WGS	302	9922395428	PRJNA702522	SAMN18335609	3109076334	UNIVERSITY OF MICHIGAN	21/08/2019	public	sra,fastq	gs,s3	gs.US,s3.us-east-1	SRX10686857	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	BWT_4_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.7347 N 83.3059 W	1581-PDU-76						not applicable			freshwater
SRR14332030	WGS	302	8291682102	PRJNA702522	SAMN18335608	2579252822	UNIVERSITY OF MICHIGAN	21/08/2019	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX10686856	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	BWT_4_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.7347 N 83.3059 W	1581-PDU-75						not applicable			freshwater
SRR14332031	WGS	302	6966771560	PRJNA702522	SAMN18335607	2149497746	UNIVERSITY OF MICHIGAN	21/08/2019	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX10686855	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	BWT_2G_3_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.7344 N 83.3005 W	1581-PDU-74						not applicable			freshwater
SRR14332032	WGS	302	8017079542	PRJNA702522	SAMN18335606	2503062269	UNIVERSITY OF MICHIGAN	21/08/2019	public	fastq,sra	s3,gs	s3.us-east-1,gs.US	SRX10686854	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	BWT_2G_3_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.7344 N 83.3005 W	1581-PDU-73						not applicable			freshwater
SRR14332033	WGS	302	7788337192	PRJNA702522	SAMN18335605	2411354284	UNIVERSITY OF MICHIGAN	21/08/2019	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX10686853	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	BWT_3_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.7311 N 83.2988 W	1581-PDU-72						not applicable			freshwater
SRR14332034	WGS	302	8040986466	PRJNA702522	SAMN18335604	2504787673	UNIVERSITY OF MICHIGAN	21/08/2019	public	sra,fastq	gs,s3	s3.us-east-1,gs.US	SRX10686852	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	BWT_3_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.7311 N 83.2988 W	1581-PDU-71						not applicable			freshwater
SRR14308734	WGS	302	8504650992	PRJNA702522	SAMN18335562	2629960252	UNIVERSITY OF MICHIGAN	22/08/2019	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX10664112	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC33_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.79316726 N 83.13269032 W	1581-PDU-28						not applicable			freshwater
SRR14308735	WGS	302	7161036684	PRJNA702522	SAMN18335561	2233899114	UNIVERSITY OF MICHIGAN	22/08/2019	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX10664111	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC33_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.79316726 N 83.13269032 W	1581-PDU-27						not applicable			freshwater
SRR14332026	WGS	302	6877230070	PRJNA702522	SAMN18335611	2149515045	UNIVERSITY OF MICHIGAN	22/08/2019	public	fastq,sra	gs,s3	s3.us-east-1,gs.US	SRX10686860	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	blw_4_pls_13_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.793906 N 83.133142 W	1581-PDU-78						not applicable			freshwater
SRR14332028	WGS	302	11152782386	PRJNA702522	SAMN18335610	3537257911	UNIVERSITY OF MICHIGAN	22/08/2019	public	sra,fastq	gs,s3	gs.US,s3.us-east-1	SRX10686858	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	blw_4_pls_13_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.793906 N 83.133142 W	1581-PDU-77						not applicable			freshwater
SRR14578326	WGS	302	32243499912	PRJNA729725	SAMN19241582	10333938744	UNIVERSITETET I OSLO	23/08/2019	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX10921384	Norway	Europe	Norway: Vestland, Finse		Illumina NovaSeq 6000	PAIRED	PCR	METAGENOMIC	aquatic metagenome	ILLUMINA	2021-06-01T00:00:00Z	FI011M	SRP319674	MIMS.me,MIGS/MIMS/MIMARKS.water	60.56133 N 7.50939 E	FI011					glacial retreat				freshwater
SRR14578327	WGS	302	30162111986	PRJNA729725	SAMN19241581	9890350800	UNIVERSITETET I OSLO	23/08/2019	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX10921383	Norway	Europe	Norway: Vestland, Finse		Illumina NovaSeq 6000	PAIRED	PCR	METAGENOMIC	aquatic metagenome	ILLUMINA	2021-06-01T00:00:00Z	FI007M	SRP319674	MIMS.me,MIGS/MIMS/MIMARKS.water	60.56056 N 7.50808 E	FI007					glacial retreat				freshwater
SRR14578328	WGS	302	31505609118	PRJNA729725	SAMN19241580	10072775660	UNIVERSITETET I OSLO	23/08/2019	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX10921382	Norway	Europe	Norway: Vestland, Finse		Illumina NovaSeq 6000	PAIRED	PCR	METAGENOMIC	aquatic metagenome	ILLUMINA	2021-06-01T00:00:00Z	FI003M	SRP319674	MIMS.me,MIGS/MIMS/MIMARKS.water	60.57889 N 7.52092 E	FI003					glacial retreat				freshwater
SRR14578329	WGS	302	26478691976	PRJNA729725	SAMN19241579	8565642986	UNIVERSITETET I OSLO	23/08/2019	public	fastq,sra	gs,s3	s3.us-east-1,gs.US	SRX10921381	Norway	Europe	Norway: Vestland, Finse		Illumina NovaSeq 6000	PAIRED	PCR	METAGENOMIC	aquatic metagenome	ILLUMINA	2021-06-01T00:00:00Z	FI001M	SRP319674	MIMS.me,MIGS/MIMS/MIMARKS.water	60.59322 N 7.50961 E	Finsevatnet East					glacial retreat				freshwater
SRR14308729	WGS	302	7456556972	PRJNA702522	SAMN18335565	2328378928	UNIVERSITY OF MICHIGAN	23/08/2019	public	sra,fastq	gs,s3	gs.US,s3.us-east-1	SRX10664117	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC29_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.83430889 N 83.27824874 W	1581-PDU-31						not applicable			freshwater
SRR14308730	WGS	302	7369568892	PRJNA702522	SAMN18335564	2277152270	UNIVERSITY OF MICHIGAN	23/08/2019	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX10664116	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC31_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.85004718 N 83.19432782 W	1581-PDU-30						not applicable			freshwater
SRR14308733	WGS	302	7506175270	PRJNA702522	SAMN18335563	2328704836	UNIVERSITY OF MICHIGAN	23/08/2019	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX10664113	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC31_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.85004718 N 83.19432782 W	1581-PDU-29						not applicable			freshwater
SRR14308754	WGS	302	7594501210	PRJNA702522	SAMN18335570	2335880517	UNIVERSITY OF MICHIGAN	23/08/2019	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX10664092	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC25_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.77348506 N 83.34410271 W	1581-PDU-36						not applicable			freshwater
SRR14308755	WGS	302	6416907174	PRJNA702522	SAMN18335569	1986992732	UNIVERSITY OF MICHIGAN	23/08/2019	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX10664091	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC25_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.77348506 N 83.34410271 W	1581-PDU-35						not applicable			freshwater
SRR14308756	WGS	302	7768774236	PRJNA702522	SAMN18335568	2394868251	UNIVERSITY OF MICHIGAN	23/08/2019	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX10664090	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC27_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.83387126 N 83.35776843 W	1581-PDU-34						not applicable			freshwater
SRR14332022	WGS	302	9324649546	PRJNA702522	SAMN18335615	2882111683	UNIVERSITY OF MICHIGAN	23/08/2019	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX10686864	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	3G_3_Aug_23_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.83262 N 83.35813 W	1581-PDU-82						not applicable			freshwater
SRR14332023	WGS	302	11533971316	PRJNA702522	SAMN18335614	3613962931	UNIVERSITY OF MICHIGAN	23/08/2019	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX10686863	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	3G_3_Aug_23_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.83262 N 83.35813 W	1581-PDU-81						not applicable			freshwater
SRR14332024	WGS	302	9806376692	PRJNA702522	SAMN18335613	3040156413	UNIVERSITY OF MICHIGAN	23/08/2019	public	sra,fastq	gs,s3	s3.us-east-1,gs.US	SRX10686862	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	3G_2_Aug_23_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.833835 N 83.27891 W	1581-PDU-80						not applicable			freshwater
SRR14332025	WGS	302	11059264764	PRJNA702522	SAMN18335612	3476734317	UNIVERSITY OF MICHIGAN	23/08/2019	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX10686861	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	3G_2_Aug_23_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.833835 N 83.27891 W	1581-PDU-79						not applicable			freshwater
SRR14308747	WGS	302	7571482770	PRJNA702522	SAMN18335576	2336122644	UNIVERSITY OF MICHIGAN	24/08/2019	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX10664099	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC19_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.74273946 N 83.13687661 W	1581-PDU-42						not applicable			freshwater
SRR14308749	WGS	302	7882856850	PRJNA702522	SAMN18335574	2435154996	UNIVERSITY OF MICHIGAN	24/08/2019	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX10664097	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC21_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.73494632 N 83.30024809 W	1581-PDU-40						not applicable			freshwater
SRR14308752	WGS	302	7427436320	PRJNA702522	SAMN18335572	2290035206	UNIVERSITY OF MICHIGAN	24/08/2019	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX10664094	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC23_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.73451393 N 83.30089489 W	1581-PDU-38						not applicable			freshwater
SRR14308753	WGS	302	6738936418	PRJNA702522	SAMN18335571	2088994786	UNIVERSITY OF MICHIGAN	24/08/2019	public	fastq,sra	s3,gs	s3.us-east-1,gs.US	SRX10664093	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC23_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.73451393 N 83.30089489 W	1581-PDU-37						not applicable			freshwater
SRR14308741	WGS	302	7585753780	PRJNA702522	SAMN18335582	2352231136	UNIVERSITY OF MICHIGAN	25/08/2019	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX10664105	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC13_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.70386187 N 83.25561919 W	1581-PDU-48						not applicable			freshwater
SRR14308742	WGS	302	7233852810	PRJNA702522	SAMN18335581	2236635737	UNIVERSITY OF MICHIGAN	25/08/2019	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX10664104	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC13_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.70386187 N 83.25561919 W	1581-PDU-47						not applicable			freshwater
SRR14308743	WGS	302	7224030260	PRJNA702522	SAMN18335580	2234186432	UNIVERSITY OF MICHIGAN	25/08/2019	public	sra,fastq	gs,s3	gs.US,s3.us-east-1	SRX10664103	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC15_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.73687039 N 83.30079649 W	1581-PDU-46						not applicable			freshwater
SRR14308745	WGS	302	7955190380	PRJNA702522	SAMN18335578	2452467789	UNIVERSITY OF MICHIGAN	25/08/2019	public	fastq,sra	s3,gs	s3.us-east-1,gs.US	SRX10664101	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC17_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.73566626 N 83.29985096 W	1581-PDU-44						not applicable			freshwater
SRR14308740	WGS	302	7504840128	PRJNA702522	SAMN18335583	2318272590	UNIVERSITY OF MICHIGAN	26/08/2019	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX10664106	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-23T00:00:00Z	SC11_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.74394091 N 83.13597091 W	1581-PDU-49						not applicable			freshwater
SRR14332019	WGS	302	8086220328	PRJNA702522	SAMN18335585	2501631643	UNIVERSITY OF MICHIGAN	27/08/2019	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX10686867	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	SC09_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.77527989 N 83.34315487 W	1581-PDU-51						not applicable			freshwater
SRR14332020	WGS	302	8224464452	PRJNA702522	SAMN18335617	2550959083	UNIVERSITY OF MICHIGAN	27/08/2019	public	fastq,sra	s3,gs	s3.us-east-1,gs.US	SRX10686866	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	Mirror_ST2_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.7636 N 83.3306 W	1581-PDU-84						not applicable			freshwater
SRR14332021	WGS	302	11250019440	PRJNA702522	SAMN18335616	3525997435	UNIVERSITY OF MICHIGAN	27/08/2019	public	fastq,sra	s3,gs	s3.us-east-1,gs.US	SRX10686865	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	Mirror_ST2_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.7636 N 83.3306 W	1581-PDU-83						not applicable			freshwater
SRR14332051	WGS	302	7264578592	PRJNA702522	SAMN18335590	2264915711	UNIVERSITY OF MICHIGAN	27/08/2019	public	fastq,sra	gs,s3	s3.us-east-1,gs.US	SRX10686835	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	SC05_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.70248614 N 83.25536512 W	1581-PDU-56						not applicable			freshwater
SRR14332052	WGS	302	10451091728	PRJNA702522	SAMN18335589	3238167355	UNIVERSITY OF MICHIGAN	27/08/2019	public	sra,fastq	s3,gs	s3.us-east-1,gs.US	SRX10686834	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	SC05_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.70248614 N 83.25536512 W	1581-PDU-55						not applicable			freshwater
SRR14332054	WGS	302	7784638900	PRJNA702522	SAMN18335587	2414381669	UNIVERSITY OF MICHIGAN	27/08/2019	public	fastq,sra	gs,s3	s3.us-east-1,gs.US	SRX10686832	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	SC07_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.73764668 N 83.30296703 W	1581-PDU-53						not applicable			freshwater
SRR14332055	WGS	302	8941815622	PRJNA702522	SAMN18335586	2754324171	UNIVERSITY OF MICHIGAN	27/08/2019	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX10686831	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	SC09_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.77527989 N 83.34315487 W	1581-PDU-52						not applicable			freshwater
SRR14333789	WGS	302	7529765698	PRJNA702522	SAMN18335621	2337601464	UNIVERSITY OF MICHIGAN	27/08/2019	public	fastq,sra	s3,gs	gs.US,s3.us-east-1	SRX10687925	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	Mirror_ST12_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.7025 N 83.2547 W	1581-PDU-88						not applicable			freshwater
SRR14333790	WGS	302	7483238068	PRJNA702522	SAMN18335620	2336655687	UNIVERSITY OF MICHIGAN	27/08/2019	public	fastq,sra	s3,gs	s3.us-east-1,gs.US	SRX10687924	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	Mirror_ST12_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.7025 N 83.2547 W	1581-PDU-87						not applicable			freshwater
SRR14333791	WGS	302	6526385496	PRJNA702522	SAMN18335619	2029301389	UNIVERSITY OF MICHIGAN	27/08/2019	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX10687923	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	Mirror_Nessie_22_Metagenome_2019	SRP315596	Metagenome or environmental	41.7343 N 83.3023 W	1581-PDU-86						not applicable			freshwater
SRR14333792	WGS	302	7263079464	PRJNA702522	SAMN18335618	2274371276	UNIVERSITY OF MICHIGAN	27/08/2019	public	fastq,sra	gs,s3	gs.US,s3.us-east-1	SRX10687922	USA	North America	USA: western Lake Erie		Illumina NovaSeq 6000	PAIRED	RANDOM PCR	METAGENOMIC	freshwater metagenome	ILLUMINA	2021-04-27T00:00:00Z	Mirror_Nessie_50_Metagenome_2019	SRP315596	Metagenome or environmental	41.7343 N 83.3023 W	1581-PDU-85						not applicable			freshwater
SRR16123791	WGS	299	6270113110	PRJNA719719	SAMN21873443	4000130931	EAST CHINA NORMAL UNIVERSITY	03/09/2019	public	fastq,sra	gs,ncbi,s3	gs.US,ncbi.public,s3.us-east-1	SRX12409217	China	Asia	China:Guangzhou	43.4 m	Illumina NovaSeq 6000	PAIRED	RANDOM	METAGENOMIC	air metagenome	ILLUMINA	2021-10-02T00:00:00Z	S3	SRP313434	MIMS.me,MIGS/MIMS/MIMARKS.air	23.80 N 113.17 E	a12	air biome	airborne particle	PM2.5						air
SRR15183572	WGS	237	203130055	PRJNA747808	SAMN20295861	150484035	EOTVOS LORAND UNIVERSITY	10/09/2019	public	fastq,sra	ncbi,gs,s3	s3.us-east-1,ncbi.public,gs.US	SRX11490592	Hungary	Europe	Hungary: Budapest		Ion Torrent PGM	SINGLE	unspecified	METAGENOMIC	metagenome	ION_TORRENT	2021-07-18T00:00:00Z	air_02	SRP328829	Metagenome or environmental	47.47547 N 19.09247 E	air_02						missing			air
SRR12632047	WGS	302	9948747948	PRJNA661164	SAMN16073659	3003291633	AGRICULTURAL RESEARCH ORGANIZATION	15/09/2019	public	sra,fastq	s3,gs	gs.US,s3.us-east-1	SRX9114293	Israel	Asia	Israel: Acre		Illumina NovaSeq 6000	PAIRED	unspecified	METAGENOMIC	metagenome	ILLUMINA	2021-05-01T00:00:00Z	O2_FWS	SRP282271	Metagenome or environmental	32.944265 N 35.114964 E	O2_FWS						not applicable			freshwater
SRR15183571	WGS	254	582865383	PRJNA747808	SAMN20295862	441483420	EOTVOS LORAND UNIVERSITY	16/09/2019	public	fastq,sra	s3,ncbi,gs	s3.us-east-1,gs.US,ncbi.public	SRX11490593	Hungary	Europe	Hungary: Budapest		Ion Torrent PGM	SINGLE	unspecified	METAGENOMIC	metagenome	ION_TORRENT	2021-07-18T00:00:00Z	air_03	SRP328829	Metagenome or environmental	47.47547 N 19.09247 E	air_03						missing			air
